published_data.originaltraitname,published_data.habitat,published_data.interactor1,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,sizepred,sizeprey
Foraging Velocity,terrestrial,Acromyrmex versicolor,3e-07,kilogram,wet body mass (point),3e-07,kilogram,3e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3e-07,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,2.5e-06,kilogram,wet body mass (point),2.5e-06,kilogram,2.5e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.5e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,4e-07,kilogram,wet body mass (point),4e-07,kilogram,4e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,4e-07,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,2e-06,kilogram,wet body mass (point),2e-06,kilogram,2e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,6e-06,kilogram,wet body mass (point),6e-06,kilogram,6e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,6e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,2.2e-06,kilogram,wet body mass (point),2.2e-06,kilogram,2.2e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.2e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,2.2e-06,kilogram,wet body mass (point),2.2e-06,kilogram,2.2e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.2e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,2.2e-06,kilogram,wet body mass (point),2.2e-06,kilogram,2.2e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.2e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,1.1e-06,kilogram,wet body mass (point),1.1e-06,kilogram,1.1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.1e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,1e-06,kilogram,wet body mass (point),1e-06,kilogram,1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,4e-07,kilogram,wet body mass (point),4e-07,kilogram,4e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,4e-07,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,2.8e-06,kilogram,wet body mass (point),2.8e-06,kilogram,2.8e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.8e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,9e-07,kilogram,wet body mass (point),9e-07,kilogram,9e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,9e-07,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,8e-07,kilogram,wet body mass (point),8e-07,kilogram,8e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,8e-07,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,2.2e-06,kilogram,wet body mass (point),2.2e-06,kilogram,2.2e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.2e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,5e-07,kilogram,wet body mass (point),5e-07,kilogram,5e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,5e-07,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,5e-07,kilogram,wet body mass (point),5e-07,kilogram,5e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,5e-07,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,3e-07,kilogram,wet body mass (point),3e-07,kilogram,3e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3e-07,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,1e-06,kilogram,wet body mass (point),1e-06,kilogram,1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,3.1e-06,kilogram,wet body mass (point),3.1e-06,kilogram,3.1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.1e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,1.6e-06,kilogram,wet body mass (point),1.6e-06,kilogram,1.6e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.6e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,2e-06,kilogram,wet body mass (point),2e-06,kilogram,2e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,3.6e-06,kilogram,wet body mass (point),3.6e-06,kilogram,3.6e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.6e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,2.1e-06,kilogram,wet body mass (point),2.1e-06,kilogram,2.1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.1e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,2.4e-06,kilogram,wet body mass (point),2.4e-06,kilogram,2.4e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.4e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,2.5e-06,kilogram,wet body mass (point),2.5e-06,kilogram,2.5e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.5e-06,NA
Foraging Velocity,terrestrial,Acromyrmex versicolor,7e-07,kilogram,wet body mass (point),7e-07,kilogram,7e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,7e-07,NA
Foraging Velocity,terrestrial,Atta colombica,9e-07,kilogram,wet body mass (point),9e-07,kilogram,9e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,9e-07,NA
Foraging Velocity,terrestrial,Atta colombica,1.2e-06,kilogram,wet body mass (point),1.2e-06,kilogram,1.2e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.2e-06,NA
Foraging Velocity,terrestrial,Atta colombica,3.1e-06,kilogram,wet body mass (point),3.1e-06,kilogram,3.1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.1e-06,NA
Foraging Velocity,terrestrial,Atta colombica,1.38e-05,kilogram,wet body mass (point),1.38e-05,kilogram,1.38e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.38e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1.19e-05,kilogram,wet body mass (point),1.19e-05,kilogram,1.19e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.19e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1.7e-06,kilogram,wet body mass (point),1.7e-06,kilogram,1.7e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.7e-06,NA
Foraging Velocity,terrestrial,Atta colombica,5e-07,kilogram,wet body mass (point),5e-07,kilogram,5e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,5e-07,NA
Foraging Velocity,terrestrial,Atta colombica,8e-07,kilogram,wet body mass (point),8e-07,kilogram,8e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,8e-07,NA
Foraging Velocity,terrestrial,Atta colombica,9e-07,kilogram,wet body mass (point),9e-07,kilogram,9e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,9e-07,NA
Foraging Velocity,terrestrial,Atta colombica,8e-07,kilogram,wet body mass (point),8e-07,kilogram,8e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,8e-07,NA
Foraging Velocity,terrestrial,Atta colombica,1e-06,kilogram,wet body mass (point),1e-06,kilogram,1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1e-06,NA
Foraging Velocity,terrestrial,Atta colombica,1e-06,kilogram,wet body mass (point),1e-06,kilogram,1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1e-06,NA
Foraging Velocity,terrestrial,Atta colombica,1.7e-06,kilogram,wet body mass (point),1.7e-06,kilogram,1.7e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.7e-06,NA
Foraging Velocity,terrestrial,Atta colombica,2.3e-06,kilogram,wet body mass (point),2.3e-06,kilogram,2.3e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.3e-06,NA
Foraging Velocity,terrestrial,Atta colombica,3e-06,kilogram,wet body mass (point),3e-06,kilogram,3e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3e-06,NA
Foraging Velocity,terrestrial,Atta colombica,6.8e-06,kilogram,wet body mass (point),6.8e-06,kilogram,6.8e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,6.8e-06,NA
Foraging Velocity,terrestrial,Atta colombica,3.6e-05,kilogram,wet body mass (point),3.6e-05,kilogram,3.6e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.6e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1.13e-05,kilogram,wet body mass (point),1.13e-05,kilogram,1.13e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.13e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1.29e-05,kilogram,wet body mass (point),1.29e-05,kilogram,1.29e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.29e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1.15e-05,kilogram,wet body mass (point),1.15e-05,kilogram,1.15e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.15e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1.11e-05,kilogram,wet body mass (point),1.11e-05,kilogram,1.11e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.11e-05,NA
Foraging Velocity,terrestrial,Atta colombica,9.1e-06,kilogram,wet body mass (point),9.1e-06,kilogram,9.1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,9.1e-06,NA
Foraging Velocity,terrestrial,Atta colombica,2.8e-06,kilogram,wet body mass (point),2.8e-06,kilogram,2.8e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.8e-06,NA
Foraging Velocity,terrestrial,Atta colombica,2.65e-05,kilogram,wet body mass (point),2.65e-05,kilogram,2.65e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.65e-05,NA
Foraging Velocity,terrestrial,Atta colombica,4.9e-06,kilogram,wet body mass (point),4.9e-06,kilogram,4.9e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,4.9e-06,NA
Foraging Velocity,terrestrial,Atta colombica,3.3e-06,kilogram,wet body mass (point),3.3e-06,kilogram,3.3e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.3e-06,NA
Foraging Velocity,terrestrial,Atta colombica,6.1e-06,kilogram,wet body mass (point),6.1e-06,kilogram,6.1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,6.1e-06,NA
Foraging Velocity,terrestrial,Atta colombica,8e-07,kilogram,wet body mass (point),8e-07,kilogram,8e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,8e-07,NA
Foraging Velocity,terrestrial,Atta colombica,7e-07,kilogram,wet body mass (point),7e-07,kilogram,7e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,7e-07,NA
Foraging Velocity,terrestrial,Atta colombica,1.29e-05,kilogram,wet body mass (point),1.29e-05,kilogram,1.29e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.29e-05,NA
Foraging Velocity,terrestrial,Atta colombica,4.1e-06,kilogram,wet body mass (point),4.1e-06,kilogram,4.1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,4.1e-06,NA
Foraging Velocity,terrestrial,Atta colombica,1.09e-05,kilogram,wet body mass (point),1.09e-05,kilogram,1.09e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.09e-05,NA
Foraging Velocity,terrestrial,Atta colombica,3.7e-06,kilogram,wet body mass (point),3.7e-06,kilogram,3.7e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.7e-06,NA
Foraging Velocity,terrestrial,Atta colombica,1.06e-05,kilogram,wet body mass (point),1.06e-05,kilogram,1.06e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.06e-05,NA
Foraging Velocity,terrestrial,Atta colombica,9e-07,kilogram,wet body mass (point),9e-07,kilogram,9e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,9e-07,NA
Foraging Velocity,terrestrial,Atta colombica,2.5e-06,kilogram,wet body mass (point),2.5e-06,kilogram,2.5e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.5e-06,NA
Foraging Velocity,terrestrial,Atta colombica,2.1e-06,kilogram,wet body mass (point),2.1e-06,kilogram,2.1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.1e-06,NA
Foraging Velocity,terrestrial,Atta colombica,1.9e-06,kilogram,wet body mass (point),1.9e-06,kilogram,1.9e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.9e-06,NA
Foraging Velocity,terrestrial,Atta colombica,3.2e-06,kilogram,wet body mass (point),3.2e-06,kilogram,3.2e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.2e-06,NA
Foraging Velocity,terrestrial,Atta colombica,6e-06,kilogram,wet body mass (point),6e-06,kilogram,6e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,6e-06,NA
Foraging Velocity,terrestrial,Atta colombica,1.94e-05,kilogram,wet body mass (point),1.94e-05,kilogram,1.94e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.94e-05,NA
Foraging Velocity,terrestrial,Atta colombica,6e-06,kilogram,wet body mass (point),6e-06,kilogram,6e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,6e-06,NA
Foraging Velocity,terrestrial,Atta colombica,7e-07,kilogram,wet body mass (point),7e-07,kilogram,7e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,7e-07,NA
Foraging Velocity,terrestrial,Atta colombica,1.3e-06,kilogram,wet body mass (point),1.3e-06,kilogram,1.3e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.3e-06,NA
Foraging Velocity,terrestrial,Atta colombica,3.8e-06,kilogram,wet body mass (point),3.8e-06,kilogram,3.8e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.8e-06,NA
Foraging Velocity,terrestrial,Atta colombica,2.9e-06,kilogram,wet body mass (point),2.9e-06,kilogram,2.9e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.9e-06,NA
Foraging Velocity,terrestrial,Atta colombica,7.6e-06,kilogram,wet body mass (point),7.6e-06,kilogram,7.6e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,7.6e-06,NA
Foraging Velocity,terrestrial,Atta colombica,4.6e-06,kilogram,wet body mass (point),4.6e-06,kilogram,4.6e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,4.6e-06,NA
Foraging Velocity,terrestrial,Atta colombica,6.9e-06,kilogram,wet body mass (point),6.9e-06,kilogram,6.9e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,6.9e-06,NA
Foraging Velocity,terrestrial,Atta colombica,2.63e-05,kilogram,wet body mass (point),2.63e-05,kilogram,2.63e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.63e-05,NA
Foraging Velocity,terrestrial,Atta colombica,3.29e-05,kilogram,wet body mass (point),3.29e-05,kilogram,3.29e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.29e-05,NA
Foraging Velocity,terrestrial,Atta colombica,2.74e-05,kilogram,wet body mass (point),2.74e-05,kilogram,2.74e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.74e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1.67e-05,kilogram,wet body mass (point),1.67e-05,kilogram,1.67e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.67e-05,NA
Foraging Velocity,terrestrial,Atta colombica,8e-07,kilogram,wet body mass (point),8e-07,kilogram,8e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,8e-07,NA
Foraging Velocity,terrestrial,Atta colombica,9e-07,kilogram,wet body mass (point),9e-07,kilogram,9e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,9e-07,NA
Foraging Velocity,terrestrial,Atta colombica,3.42e-05,kilogram,wet body mass (point),3.42e-05,kilogram,3.42e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.42e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1.1e-06,kilogram,wet body mass (point),1.1e-06,kilogram,1.1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.1e-06,NA
Foraging Velocity,terrestrial,Atta colombica,1.5e-06,kilogram,wet body mass (point),1.5e-06,kilogram,1.5e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.5e-06,NA
Foraging Velocity,terrestrial,Atta colombica,2.9e-06,kilogram,wet body mass (point),2.9e-06,kilogram,2.9e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,2.9e-06,NA
Foraging Velocity,terrestrial,Atta colombica,1.9e-06,kilogram,wet body mass (point),1.9e-06,kilogram,1.9e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.9e-06,NA
Foraging Velocity,terrestrial,Atta colombica,1.56e-05,kilogram,wet body mass (point),1.56e-05,kilogram,1.56e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.56e-05,NA
Foraging Velocity,terrestrial,Atta colombica,8e-07,kilogram,wet body mass (point),8e-07,kilogram,8e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,8e-07,NA
Foraging Velocity,terrestrial,Atta colombica,3.6e-06,kilogram,wet body mass (point),3.6e-06,kilogram,3.6e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.6e-06,NA
Foraging Velocity,terrestrial,Atta colombica,7e-07,kilogram,wet body mass (point),7e-07,kilogram,7e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,7e-07,NA
Foraging Velocity,terrestrial,Atta colombica,1.7e-06,kilogram,wet body mass (point),1.7e-06,kilogram,1.7e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.7e-06,NA
Foraging Velocity,terrestrial,Atta colombica,4.9e-06,kilogram,wet body mass (point),4.9e-06,kilogram,4.9e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,4.9e-06,NA
Foraging Velocity,terrestrial,Atta colombica,4.9e-06,kilogram,wet body mass (point),4.9e-06,kilogram,4.9e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,4.9e-06,NA
Foraging Velocity,terrestrial,Atta colombica,4.5e-06,kilogram,wet body mass (point),4.5e-06,kilogram,4.5e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,4.5e-06,NA
Foraging Velocity,terrestrial,Atta colombica,7e-07,kilogram,wet body mass (point),7e-07,kilogram,7e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,7e-07,NA
Foraging Velocity,terrestrial,Atta colombica,1.4e-06,kilogram,wet body mass (point),1.4e-06,kilogram,1.4e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.4e-06,NA
Foraging Velocity,terrestrial,Atta colombica,3.1e-06,kilogram,wet body mass (point),3.1e-06,kilogram,3.1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.1e-06,NA
Foraging Velocity,terrestrial,Atta colombica,4e-06,kilogram,wet body mass (point),4e-06,kilogram,4e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,4e-06,NA
Foraging Velocity,terrestrial,Atta colombica,4.8e-06,kilogram,wet body mass (point),4.8e-06,kilogram,4.8e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,4.8e-06,NA
Foraging Velocity,terrestrial,Atta colombica,1.34e-05,kilogram,wet body mass (point),1.34e-05,kilogram,1.34e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.34e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1.03e-05,kilogram,wet body mass (point),1.03e-05,kilogram,1.03e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.03e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1.67e-05,kilogram,wet body mass (point),1.67e-05,kilogram,1.67e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.67e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1.45e-05,kilogram,wet body mass (point),1.45e-05,kilogram,1.45e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.45e-05,NA
Foraging Velocity,terrestrial,Atta colombica,3.5e-05,kilogram,wet body mass (point),3.5e-05,kilogram,3.5e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3.5e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1.8e-06,kilogram,wet body mass (point),1.8e-06,kilogram,1.8e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.8e-06,NA
Foraging Velocity,terrestrial,Atta colombica,1.7e-05,kilogram,wet body mass (point),1.7e-05,kilogram,1.7e-05,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.7e-05,NA
Foraging Velocity,terrestrial,Atta colombica,1e-06,kilogram,wet body mass (point),1e-06,kilogram,1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,8e-07,kilogram,wet body mass (point),8e-07,kilogram,8e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,8e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,8e-07,kilogram,wet body mass (point),8e-07,kilogram,8e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,8e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,5e-07,kilogram,wet body mass (point),5e-07,kilogram,5e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,5e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,7e-07,kilogram,wet body mass (point),7e-07,kilogram,7e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,7e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,1.4e-06,kilogram,wet body mass (point),1.4e-06,kilogram,1.4e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.4e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,1e-06,kilogram,wet body mass (point),1e-06,kilogram,1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,6e-07,kilogram,wet body mass (point),6e-07,kilogram,6e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,6e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,3e-07,kilogram,wet body mass (point),3e-07,kilogram,3e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,3e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,7e-07,kilogram,wet body mass (point),7e-07,kilogram,7e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,7e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,1.1e-06,kilogram,wet body mass (point),1.1e-06,kilogram,1.1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.1e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,7e-07,kilogram,wet body mass (point),7e-07,kilogram,7e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,7e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,5e-07,kilogram,wet body mass (point),5e-07,kilogram,5e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,5e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,1.5e-06,kilogram,wet body mass (point),1.5e-06,kilogram,1.5e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.5e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,1.7e-06,kilogram,wet body mass (point),1.7e-06,kilogram,1.7e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.7e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,5e-07,kilogram,wet body mass (point),5e-07,kilogram,5e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,5e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,1.2e-06,kilogram,wet body mass (point),1.2e-06,kilogram,1.2e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.2e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,6e-07,kilogram,wet body mass (point),6e-07,kilogram,6e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,6e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,1.3e-06,kilogram,wet body mass (point),1.3e-06,kilogram,1.3e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.3e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,7e-07,kilogram,wet body mass (point),7e-07,kilogram,7e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,7e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,6e-07,kilogram,wet body mass (point),6e-07,kilogram,6e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,6e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,1.4e-06,kilogram,wet body mass (point),1.4e-06,kilogram,1.4e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.4e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,5e-07,kilogram,wet body mass (point),5e-07,kilogram,5e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,5e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,6e-07,kilogram,wet body mass (point),6e-07,kilogram,6e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,6e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,1.8e-06,kilogram,wet body mass (point),1.8e-06,kilogram,1.8e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.8e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,1.3e-06,kilogram,wet body mass (point),1.3e-06,kilogram,1.3e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.3e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,7e-07,kilogram,wet body mass (point),7e-07,kilogram,7e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,7e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,7e-07,kilogram,wet body mass (point),7e-07,kilogram,7e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,7e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,1.9e-06,kilogram,wet body mass (point),1.9e-06,kilogram,1.9e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1.9e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,1e-06,kilogram,wet body mass (point),1e-06,kilogram,1e-06,kilogram (wet body mass),,NA,,not stated,NA,,NA,,1e-06,NA
Foraging Velocity,terrestrial,Messor pergandei,9e-07,kilogram,wet body mass (point),9e-07,kilogram,9e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,9e-07,NA
Foraging Velocity,terrestrial,Messor pergandei,6e-07,kilogram,wet body mass (point),6e-07,kilogram,6e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,6e-07,NA
Ucrit,freshwater,Oncorhynchus kisutch,NA,,,NA,,NA,,,NA,,,NA,,NA,,NA,NA
Ucrit,freshwater,Oncorhynchus kisutch,NA,,,NA,,NA,,,NA,,,NA,,NA,,NA,NA
Ucrit,freshwater,Oncorhynchus kisutch,NA,,,NA,,NA,,,NA,,,NA,,NA,,NA,NA
Ucrit,freshwater,Oncorhynchus kisutch,NA,,,NA,,NA,,,NA,,,NA,,NA,,NA,NA
